year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2025,公务员,2025安徽公安法检招录,合肥市公安局,251108 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；招聘人数：20；分数线：42.74；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251109 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；招聘人数：20；分数线：44.84；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251110 合肥市公安局,高中（中专）及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：20；分数线：39.5；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251111 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；招聘人数：20；分数线：42.02；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251112 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：5；分数线：37.08；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251113 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：38.85；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251114 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：42.8；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251115 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：36.36；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251116 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：40.22；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251117 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：34.95；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251118 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：不限；招聘人数：5；分数线：25.64；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251119 合肥市公安局,高中（中专）及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：25；分数线：42.86；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2025,公务员,2025安徽公安法检招录,合肥市公安局,251120 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；招聘人数：5；分数线：47.16；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241001 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：43.0；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241002 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：48.02；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241003 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：41.14；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241004 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：42.38；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241005 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：女；年龄：30周岁以下；招聘人数：20；分数线：56.75；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
2024,公务员,2024安徽公安法检招录,合肥市公安局,241006 合肥市公安局,大专及以上,,,笔试+面试,,,招考批次：第一批；性别：男；年龄：30周岁以下；招聘人数：20；分数线：49.34；城市：合肥,安徽 合肥市直,https://www.xduim.com/zw/gafj,,
